Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
ALL-NEW-NMAX,2021,32611,3,Baik,Perlu Penggantian,334,1,10870,0,rutin
MIO,2021,29033,3,Kritis,Perlu Penggantian,3625,10,9677,2,repair
LEXI,2018,41636,6,Kritis,Perlu Penggantian,5399,10,6939,3,repair
ALL-NEW-NMAX,2021,14932,3,Baik,Perlu Penyetelan,36,4,4977,0,rutin
ALL-NEW-AEROX,2022,15132,2,Baik,Perlu Penyetelan,575,1,7566,0,rutin
ALL-NEW-AEROX,2023,15492,1,Perlu Ganti,Perlu Penyetelan,1891,2,15492,0,rutin
FREE-GO-S,2021,15353,3,Kritis,Perlu Penyetelan,1735,8,5117,1,rutin
ALL-NEW-AEROX,2022,27811,2,Kritis,Perlu Penggantian,3125,4,13905,3,repair
MIO,2024,283,0,Kritis,Baik,63,11,283,1,rutin
ALL-NEW-NMAX,2019,48689,5,Baik,Perlu Penggantian,160,2,9737,1,repair
FREE-GO-S,2018,56443,6,Baik,Perlu Penggantian,832,1,9407,0,rutin
MIO,2022,11203,2,Perlu Ganti,Baik,431,7,5601,0,rutin
XSR 155,2020,53687,4,Baik,Perlu Penggantian,637,1,13421,0,rutin
FREE-GO-S,2024,0,0,Baik,Baik,0,1,0,0,rutin
MIO,2023,10101,1,Kritis,Baik,6493,12,10101,1,repair
NMAX-NEO-S,2021,45330,3,Kritis,Perlu Penggantian,6420,11,15110,3,repair
MIO,2020,29446,4,Kritis,Perlu Penggantian,3395,4,7361,4,repair
FREE-GO-S,2024,389,0,Kritis,Baik,267,11,389,1,repair
FAZZIO-NEO-HY,2019,30463,5,Kritis,Perlu Penggantian,5354,7,6092,4,repair
ALL-NEW-AEROX,2021,34118,3,Baik,Perlu Penggantian,1054,1,11372,2,repair
MIO,2021,19831,3,Kritis,Perlu Penyetelan,1894,11,6610,2,repair
R15,2024,497,0,Perlu Ganti,Baik,17,6,497,0,rutin
FAZZIO-NEO-HY,2023,6339,1,Kritis,Baik,3670,12,6339,2,repair
FREE-GO-S,2021,32041,3,Perlu Ganti,Perlu Penggantian,2342,3,10680,2,repair
ALL-NEW-NMAX,2021,29819,3,Baik,Perlu Penggantian,226,2,9939,2,repair
MIO,2023,12565,1,Kritis,Baik,7836,10,12565,0,rutin
LEXI,2024,403,0,Kritis,Baik,132,8,403,0,rutin
FREE-GO-S,2023,7941,1,Kritis,Baik,6137,11,7941,2,repair
ALL-NEW-NMAX,2018,39627,6,Perlu Ganti,Perlu Penggantian,2409,5,6604,1,repair
ALL-NEW-AEROX,2021,22828,3,Perlu Ganti,Perlu Penyetelan,2417,6,7609,0,rutin
MIO,2023,9715,1,Kritis,Baik,5788,9,9715,0,rutin
MIO,2024,145,0,Perlu Ganti,Baik,102,6,145,0,rutin
ALL-NEW-AEROX,2018,68522,6,Kritis,Perlu Penggantian,393,10,11420,3,repair
X-MAX-CONNEC,2019,69175,5,Baik,Perlu Penggantian,342,3,13835,1,rutin
XSR 155,2019,69541,5,Baik,Perlu Penggantian,66,1,13908,2,repair
LEXI,2020,29425,4,Kritis,Perlu Penggantian,3795,11,7356,2,repair
MIO,2022,20290,2,Baik,Perlu Penyetelan,580,4,10145,0,rutin
ALL-NEW-AEROX,2018,48676,6,Baik,Perlu Penggantian,1597,4,8112,2,repair
MIO-M3 125,2023,5051,1,Kritis,Baik,1064,12,5051,0,rutin
MIO,2024,0,0,Kritis,Baik,0,8,0,1,rutin
MIO-M3 125,2022,19269,2,Kritis,Perlu Penyetelan,4230,5,9634,2,repair
FAZZIO-NEO-HY,2021,20788,3,Kritis,Perlu Penyetelan,3593,5,6929,2,repair
LEXI,2018,63525,6,Kritis,Perlu Penggantian,1082,8,10587,3,repair
MIO,2023,6949,1,Kritis,Baik,3318,9,6949,1,repair
ALL-NEW-AEROX,2020,38381,4,Kritis,Perlu Penggantian,3726,8,9595,2,repair
FILANO-NEO,2024,0,0,Kritis,Baik,0,9,0,1,rutin
FREE-GO-S,2022,12608,2,Kritis,Baik,1129,8,6304,1,rutin
NMAX-NEO-S,2020,43667,4,Kritis,Perlu Penggantian,4171,8,10916,0,rutin
MIO,2021,37121,3,Kritis,Perlu Penggantian,2409,8,12373,3,repair
ALL-NEW-AEROX,2024,0,0,Perlu Ganti,Baik,0,6,0,1,repair
NMAX-NEO-S,2019,53275,5,Baik,Perlu Penggantian,915,3,10655,1,rutin
LEXI,2022,13275,2,Kritis,Baik,3246,5,6637,0,rutin
MIO,2021,27190,3,Baik,Perlu Penggantian,794,3,9063,1,rutin
LEXI,2023,9970,1,Perlu Ganti,Baik,2911,6,9970,0,rutin
XSR 155,2024,0,0,Perlu Ganti,Baik,0,6,0,1,repair
ALL-NEW-AEROX,2021,38462,3,Perlu Ganti,Perlu Penggantian,930,5,12820,3,repair
ALL-NEW-AEROX,2022,23338,2,Kritis,Perlu Penyetelan,1018,12,11669,0,rutin
X-MAX-CONNEC,2018,84564,6,Kritis,Perlu Penggantian,950,8,14094,3,repair
ALL-NEW-AEROX,2018,59733,6,Kritis,Perlu Penggantian,2661,11,9955,2,repair
NMAX-NEO-S,2018,55199,6,Kritis,Perlu Penggantian,5280,8,9199,4,repair
NMAX-NEO-S,2020,59833,4,Kritis,Perlu Penggantian,3562,8,14958,3,repair
MIO,2022,18276,2,Perlu Ganti,Perlu Penyetelan,2648,6,9138,0,rutin
MIO,2020,32511,4,Kritis,Perlu Penggantian,2506,11,8127,4,repair
LEXI,2023,10477,1,Perlu Ganti,Baik,262,5,10477,1,repair
NMAX-NEO-S,2022,22455,2,Kritis,Perlu Penyetelan,3117,6,11227,2,repair
FREE-GO-S,2018,54317,6,Baik,Perlu Penggantian,1149,1,9052,2,repair
ALL-NEW-NMAX,2024,0,0,Baik,Baik,0,4,0,0,rutin
ALL-NEW-AEROX,2019,70140,5,Perlu Ganti,Perlu Penggantian,2554,5,14028,1,repair
FAZZIO-NEO-HY,2023,7575,1,Baik,Baik,1545,2,7575,0,rutin
ALL-NEW-NMAX,2019,49338,5,Kritis,Perlu Penggantian,3275,5,9867,3,repair
XSR 155,2018,44598,6,Kritis,Perlu Penggantian,6118,9,7433,4,repair
X-MAX-CONNEC,2023,9614,1,Perlu Ganti,Baik,1801,4,9614,0,rutin
ALL-NEW-AEROX,2023,9622,1,Kritis,Baik,6902,12,9622,1,repair
LEXI,2024,0,0,Baik,Baik,0,4,0,0,rutin
MT-15,2022,14380,2,Kritis,Baik,5071,7,7190,1,rutin
NMAX-NEO-S,2019,62180,5,Perlu Ganti,Perlu Penggantian,2098,7,12436,1,rutin
ALL-NEW-AEROX,2020,55202,4,Kritis,Perlu Penggantian,601,12,13800,0,rutin
NMAX-NEO-S,2023,11194,1,Baik,Baik,786,2,11194,0,rutin
MT-15,2021,26736,3,Kritis,Perlu Penggantian,3107,8,8912,2,repair
FAZZIO-NEO-HY,2018,28626,6,Baik,Perlu Penggantian,811,3,4771,1,rutin
ALL-NEW-NMAX,2021,28608,3,Baik,Perlu Penggantian,948,3,9536,1,repair
FREE-GO-S,2024,0,0,Kritis,Baik,0,8,0,0,rutin
ALL-NEW-NMAX,2024,136,0,Perlu Ganti,Baik,59,7,136,0,rutin
LEXI,2021,27111,3,Baik,Perlu Penggantian,1187,1,9037,1,repair
MIO,2021,29462,3,Perlu Ganti,Perlu Penggantian,795,6,9820,2,repair
X-MAX-CONNEC,2021,36906,3,Kritis,Perlu Penggantian,4206,7,12302,2,repair
LEXI,2024,0,0,Baik,Baik,0,2,0,0,rutin
ALL-NEW-NMAX,2018,45074,6,Baik,Perlu Penggantian,1096,4,7512,2,repair
MIO-M3 125,2018,39668,6,Kritis,Perlu Penggantian,2585,9,6611,0,rutin
MIO,2020,50028,4,Kritis,Perlu Penggantian,1561,8,12507,3,repair
FAZZIO-NEO-HY,2018,53692,6,Kritis,Perlu Penggantian,4211,8,8948,2,repair
NMAX-NEO-S,2018,62958,6,Perlu Ganti,Perlu Penggantian,1323,5,10493,1,repair
MIO,2024,35,0,Kritis,Baik,2,8,35,0,rutin
MIO-M3 125,2022,19539,2,Kritis,Perlu Penyetelan,4884,6,9769,0,rutin
NMAX-NEO-S,2021,42033,3,Kritis,Perlu Penggantian,5533,8,14011,3,repair
MIO,2023,11126,1,Baik,Baik,884,1,11126,0,rutin
MIO-M3 125,2018,59826,6,Kritis,Perlu Penggantian,862,8,9971,3,repair
NMAX-NEO-S,2019,57942,5,Kritis,Perlu Penggantian,4627,7,11588,4,repair
LEXI,2022,11282,2,Kritis,Baik,4328,9,5641,1,rutin
ALL-NEW-AEROX,2021,27686,3,Kritis,Perlu Penggantian,4186,7,9228,4,repair
FILANO-NEO,2022,13749,2,Perlu Ganti,Baik,1397,7,6874,1,rutin
FREE-GO-S,2024,44,0,Kritis,Baik,30,11,44,0,rutin
MIO,2018,67138,6,Kritis,Perlu Penggantian,3159,6,11189,0,rutin
FREE-GO-S,2021,24707,3,Kritis,Perlu Penyetelan,5986,9,8235,1,repair
MIO,2024,0,0,Kritis,Baik,0,9,0,0,rutin
NMAX-NEO-S,2019,74819,5,Kritis,Perlu Penggantian,3745,12,14963,2,repair
FREE-GO-S,2019,49253,5,Kritis,Perlu Penggantian,6287,9,9850,2,repair
XSR 155,2023,11312,1,Baik,Baik,1079,4,11312,0,rutin
NMAX-NEO-S,2024,290,0,Baik,Baik,30,1,290,0,rutin
LEXI,2024,0,0,Baik,Baik,0,4,0,0,rutin
MIO,2021,31770,3,Baik,Perlu Penggantian,373,4,10590,1,repair
ALL-NEW-NMAX,2020,35380,4,Kritis,Perlu Penggantian,7428,9,8845,3,repair
MT-15,2024,0,0,Baik,Baik,0,4,0,0,rutin
NMAX-NEO-S,2019,55443,5,Kritis,Perlu Penggantian,4067,11,11088,3,repair
XSR 155,2023,12655,1,Kritis,Baik,6540,7,12655,2,repair
NMAX-NEO-S,2019,70275,5,Perlu Ganti,Perlu Penggantian,2689,4,14055,2,repair
LEXI,2021,14694,3,Kritis,Perlu Penyetelan,5591,9,4898,2,repair
VIXION,2019,44545,5,Kritis,Perlu Penggantian,7316,11,8909,1,rutin
ALL-NEW-AEROX,2023,7677,1,Perlu Ganti,Baik,2830,5,7677,0,rutin
NMAX-NEO-S,2018,90423,6,Kritis,Perlu Penggantian,6400,11,15070,4,repair
FREE-GO-S,2019,47060,5,Baik,Perlu Penggantian,1374,2,9412,1,rutin
MT-15,2018,86504,6,Perlu Ganti,Perlu Penggantian,846,6,14417,1,rutin
MIO,2023,9389,1,Kritis,Baik,4913,8,9389,1,repair
MIO-M3 125,2022,13388,2,Perlu Ganti,Baik,1028,6,6694,1,repair
FAZZIO-NEO-HY,2021,16785,3,Kritis,Perlu Penyetelan,1071,12,5595,0,rutin
XSR 155,2019,46411,5,Baik,Perlu Penggantian,922,3,9282,1,repair
VIXION,2020,29240,4,Perlu Ganti,Perlu Penggantian,715,5,7310,2,repair
LEXI,2020,40549,4,Kritis,Perlu Penggantian,1566,11,10137,0,rutin
NMAX-NEO-S,2021,24926,3,Kritis,Perlu Penyetelan,3806,5,8308,2,rutin
NMAX-NEO-S,2018,63420,6,Baik,Perlu Penggantian,70,4,10570,2,repair
LEXI,2023,8579,1,Kritis,Baik,1385,11,8579,1,rutin
MIO-M3 125,2024,239,0,Baik,Baik,50,1,239,0,rutin
ALL-NEW-NMAX,2023,7010,1,Perlu Ganti,Baik,2878,7,7010,0,rutin
X-MAX-CONNEC,2024,19,0,Perlu Ganti,Baik,12,7,19,0,rutin
NMAX-NEO-S,2020,32582,4,Baik,Perlu Penggantian,1616,2,8145,1,repair
MIO,2019,52604,5,Kritis,Perlu Penggantian,1442,8,10520,3,repair
MIO,2019,27837,5,Kritis,Perlu Penggantian,6399,8,5567,3,repair
MIO-M3 125,2018,50301,6,Perlu Ganti,Perlu Penggantian,2106,2,8383,2,repair
X-MAX-CONNEC,2021,45640,3,Kritis,Perlu Penggantian,3992,11,15213,2,repair
FILANO-NEO,2019,29981,5,Perlu Ganti,Perlu Penggantian,2533,6,5996,0,rutin
NMAX-NEO-S,2018,70553,6,Kritis,Perlu Penggantian,6361,7,11758,2,repair
LEXI,2019,52950,5,Kritis,Perlu Penggantian,4982,9,10590,2,repair
NMAX-NEO-S,2018,79092,6,Baik,Perlu Penggantian,393,2,13182,1,rutin
NMAX-NEO-S,2023,12762,1,Kritis,Baik,3842,12,12762,0,rutin
MIO,2021,29142,3,Kritis,Perlu Penggantian,4240,11,9714,0,rutin
XSR 155,2018,71371,6,Perlu Ganti,Perlu Penggantian,1889,3,11895,3,repair
X-MAX-CONNEC,2022,23082,2,Kritis,Perlu Penyetelan,3162,10,11541,2,repair
MT-15,2024,301,0,Perlu Ganti,Baik,86,6,301,0,rutin
FAZZIO-NEO-HY,2020,29499,4,Kritis,Perlu Penggantian,1100,8,7374,2,repair
MT-15,2022,21202,2,Kritis,Perlu Penyetelan,1565,10,10601,1,repair
ALL-NEW-NMAX,2022,16422,2,Perlu Ganti,Perlu Penyetelan,1482,7,8211,1,rutin
NMAX-NEO-S,2020,36048,4,Baik,Perlu Penggantian,138,1,9012,0,rutin
MT-15,2020,46152,4,Baik,Perlu Penggantian,876,1,11538,2,repair
FREE-GO-S,2024,0,0,Kritis,Baik,0,10,0,0,rutin
FREE-GO-S,2023,6453,1,Perlu Ganti,Baik,243,6,6453,1,rutin
FREE-GO-S,2022,16313,2,Kritis,Perlu Penyetelan,6116,9,8156,2,rutin
MIO,2018,41882,6,Perlu Ganti,Perlu Penggantian,2476,3,6980,2,repair
LEXI,2024,405,0,Kritis,Baik,203,10,405,1,repair
ALL-NEW-AEROX,2019,39138,5,Baik,Perlu Penggantian,1056,3,7827,1,repair
FILANO-NEO,2018,41893,6,Kritis,Perlu Penggantian,168,8,6982,3,repair
FREE-GO-S,2018,47206,6,Kritis,Perlu Penggantian,7994,11,7867,0,rutin
VIXION,2020,27697,4,Perlu Ganti,Perlu Penggantian,1565,7,6924,2,repair
XSR 155,2022,15766,2,Perlu Ganti,Perlu Penyetelan,2878,4,7883,0,rutin
LEXI,2018,41761,6,Baik,Perlu Penggantian,949,1,6960,1,repair
LEXI,2022,17260,2,Baik,Perlu Penyetelan,1122,3,8630,0,rutin
ALL-NEW-NMAX,2022,18839,2,Kritis,Perlu Penyetelan,5447,12,9419,3,repair
FREE-GO-S,2022,13473,2,Kritis,Baik,1073,11,6736,1,repair
MIO,2019,30084,5,Kritis,Perlu Penggantian,4545,12,6016,3,repair
ALL-NEW-AEROX,2023,8580,1,Baik,Baik,1519,1,8580,0,rutin
FREE-GO-S,2023,6791,1,Baik,Baik,1456,3,6791,0,rutin
MIO,2023,12351,1,Kritis,Baik,3555,7,12351,0,rutin
MIO-M3 125,2021,17661,3,Kritis,Perlu Penyetelan,6395,11,5887,1,repair
NMAX-NEO-S,2024,0,0,Perlu Ganti,Baik,0,6,0,0,rutin
X-MAX-CONNEC,2023,12774,1,Baik,Baik,760,2,12774,0,rutin
NMAX-NEO-S,2019,77794,5,Kritis,Perlu Penggantian,7207,11,15558,3,repair
LEXI,2020,23597,4,Baik,Perlu Penggantian,637,2,5899,0,rutin
ALL-NEW-AEROX,2024,464,0,Baik,Baik,298,3,464,0,rutin
NMAX-NEO-S,2019,77297,5,Kritis,Perlu Penggantian,3919,7,15459,3,repair
NMAX-NEO-S,2023,11592,1,Kritis,Baik,5520,8,11592,1,rutin
LEXI,2021,16994,3,Baik,Perlu Penyetelan,400,1,5664,0,rutin
FREE-GO-S,2019,42228,5,Perlu Ganti,Perlu Penggantian,1702,5,8445,2,repair
MIO,2019,43912,5,Kritis,Perlu Penggantian,3432,5,8782,3,rutin
VIXION,2019,40718,5,Baik,Perlu Penggantian,763,1,8143,2,repair
MIO,2023,11360,1,Baik,Baik,140,3,11360,0,rutin
MIO,2024,0,0,Kritis,Baik,0,11,0,1,repair
XSR 155,2022,26723,2,Perlu Ganti,Perlu Penggantian,1856,3,13361,1,repair
ALL-NEW-AEROX,2023,7951,1,Kritis,Baik,4231,7,7951,0,rutin
LEXI,2018,53178,6,Kritis,Perlu Penggantian,986,8,8863,3,repair
MIO-M3 125,2023,7599,1,Kritis,Baik,135,10,7599,0,rutin
LEXI,2023,8986,1,Kritis,Baik,3809,6,8986,2,repair
NMAX-NEO-S,2020,52640,4,Kritis,Perlu Penggantian,1648,10,13160,3,repair
ALL-NEW-AEROX,2021,37783,3,Kritis,Perlu Penggantian,1551,10,12594,3,repair
NMAX-NEO-S,2020,34006,4,Kritis,Perlu Penggantian,7121,11,8501,4,repair
X-MAX-CONNEC,2023,9052,1,Kritis,Baik,64,8,9052,1,rutin
MIO-M3 125,2018,62878,6,Kritis,Perlu Penggantian,964,9,10479,4,repair
MIO,2022,15859,2,Kritis,Perlu Penyetelan,752,9,7929,1,rutin
LEXI,2022,20000,2,Kritis,Perlu Penyetelan,6358,12,10000,2,repair
MIO,2020,43177,4,Baik,Perlu Penggantian,314,1,10794,1,repair
MIO,2024,0,0,Baik,Baik,0,1,0,0,rutin
MIO-M3 125,2022,9832,2,Kritis,Baik,4399,7,4916,1,repair
VIXION,2020,41570,4,Perlu Ganti,Perlu Penggantian,1471,6,10392,2,repair
NMAX-NEO-S,2021,41993,3,Baik,Perlu Penggantian,59,4,13997,1,repair
MIO,2020,35646,4,Baik,Perlu Penggantian,583,1,8911,1,repair
ALL-NEW-AEROX,2022,27656,2,Perlu Ganti,Perlu Penggantian,809,6,13828,2,repair
ALL-NEW-NMAX,2022,18468,2,Perlu Ganti,Perlu Penyetelan,2489,4,9234,0,rutin
XSR 155,2021,21044,3,Perlu Ganti,Perlu Penyetelan,2866,5,7014,1,repair
MIO-M3 125,2022,18321,2,Baik,Perlu Penyetelan,1670,2,9160,0,rutin
X-MAX-CONNEC,2018,55249,6,Kritis,Perlu Penggantian,5200,11,9208,3,repair
MIO-M3 125,2019,45620,5,Baik,Perlu Penggantian,207,1,9124,1,repair
NMAX-NEO-S,2018,67178,6,Kritis,Perlu Penggantian,6016,9,11196,4,repair
X-MAX-CONNEC,2019,65346,5,Kritis,Perlu Penggantian,3567,12,13069,3,repair
FREE-GO-S,2023,10357,1,Baik,Baik,582,1,10357,0,rutin
X-MAX-CONNEC,2021,46955,3,Baik,Perlu Penggantian,710,3,15651,2,repair
MIO,2024,488,0,Kritis,Baik,443,12,488,1,rutin
NMAX-NEO-S,2023,8002,1,Kritis,Baik,7041,11,8002,2,repair
FREE-GO-S,2021,31576,3,Baik,Perlu Penggantian,912,1,10525,1,repair
X-MAX-CONNEC,2022,22058,2,Baik,Perlu Penyetelan,1440,3,11029,0,rutin
LEXI,2021,31115,3,Baik,Perlu Penggantian,785,1,10371,1,repair
ALL-NEW-NMAX,2021,17244,3,Kritis,Perlu Penyetelan,7970,10,5748,1,rutin
MT-15,2020,53267,4,Kritis,Perlu Penggantian,6541,9,13316,0,rutin
XSR 155,2023,7954,1,Kritis,Baik,3598,8,7954,2,repair
MIO-M3 125,2022,16532,2,Kritis,Perlu Penyetelan,4868,6,8266,1,rutin
ALL-NEW-AEROX,2022,28185,2,Perlu Ganti,Perlu Penggantian,2164,4,14092,2,repair
R15,2020,39730,4,Perlu Ganti,Perlu Penggantian,1017,7,9932,2,repair
FREE-GO-S,2020,29740,4,Kritis,Perlu Penggantian,4717,9,7435,2,repair
FAZZIO-NEO-HY,2022,11847,2,Kritis,Baik,525,10,5923,2,repair
MIO-M3 125,2024,221,0,Baik,Baik,34,2,221,0,rutin
NMAX-NEO-S,2019,76929,5,Kritis,Perlu Penggantian,4357,12,15385,3,repair
MIO-M3 125,2024,314,0,Perlu Ganti,Baik,74,7,314,1,repair
FREE-GO-S,2020,31527,4,Baik,Perlu Penggantian,1290,2,7881,2,repair
MT-15,2021,26188,3,Baik,Perlu Penggantian,1320,2,8729,2,repair
NMAX-NEO-S,2021,46278,3,Baik,Perlu Penggantian,552,1,15426,1,repair
FREE-GO-S,2019,52568,5,Perlu Ganti,Perlu Penggantian,1981,2,10513,0,rutin
XSR 155,2024,0,0,Kritis,Baik,0,10,0,2,repair
LEXI,2020,32712,4,Baik,Perlu Penggantian,879,2,8178,2,repair
ALL-NEW-AEROX,2018,72144,6,Kritis,Perlu Penggantian,1231,11,12024,3,repair
ALL-NEW-NMAX,2024,0,0,Kritis,Baik,0,9,0,1,repair
VIXION,2021,30339,3,Kritis,Perlu Penggantian,222,12,10113,3,repair
LEXI,2021,19730,3,Kritis,Perlu Penyetelan,3986,6,6576,0,rutin
FREE-GO-S,2018,56006,6,Baik,Perlu Penggantian,958,2,9334,3,repair
NMAX-NEO-S,2022,27114,2,Baik,Perlu Penggantian,817,1,13557,0,rutin
NMAX-NEO-S,2020,46624,4,Kritis,Perlu Penggantian,3558,5,11656,3,repair
FREE-GO-S,2022,16026,2,Perlu Ganti,Perlu Penyetelan,1834,6,8013,0,rutin
XSR 155,2021,31581,3,Baik,Perlu Penggantian,1294,4,10527,3,repair
X-MAX-CONNEC,2020,61613,4,Baik,Perlu Penggantian,1071,3,15403,0,rutin
ALL-NEW-AEROX,2022,28131,2,Kritis,Perlu Penggantian,1473,8,14065,4,repair
NMAX-NEO-S,2024,75,0,Baik,Baik,21,1,75,0,rutin
FILANO-NEO,2021,22643,3,Kritis,Perlu Penyetelan,3716,4,7547,0,rutin
ALL-NEW-AEROX,2020,39098,4,Kritis,Perlu Penggantian,1089,8,9774,3,repair
NMAX-NEO-S,2020,42470,4,Kritis,Perlu Penggantian,8059,12,10617,2,repair
XSR 155,2023,8720,1,Kritis,Baik,5266,6,8720,1,rutin
ALL-NEW-NMAX,2024,0,0,Perlu Ganti,Baik,0,5,0,0,rutin
ALL-NEW-AEROX,2023,13879,1,Kritis,Baik,4417,5,13879,2,repair
MIO,2018,34188,6,Kritis,Perlu Penggantian,6002,9,5698,4,repair
NMAX-NEO-S,2022,16003,2,Kritis,Perlu Penyetelan,3048,5,8001,1,repair
FAZZIO-NEO-HY,2021,24569,3,Baik,Perlu Penyetelan,1516,3,8189,0,rutin
NMAX-NEO-S,2021,43189,3,Kritis,Perlu Penggantian,5549,9,14396,4,repair
FAZZIO-NEO-HY,2018,44197,6,Perlu Ganti,Perlu Penggantian,658,7,7366,1,repair
ALL-NEW-NMAX,2023,7416,1,Perlu Ganti,Baik,327,5,7416,0,rutin
LEXI,2022,18620,2,Baik,Perlu Penyetelan,805,1,9310,0,rutin
X-MAX-CONNEC,2020,47327,4,Baik,Perlu Penggantian,532,1,11831,2,repair
X-MAX-CONNEC,2020,58499,4,Baik,Perlu Penggantian,676,1,14624,1,repair
XSR 155,2022,12489,2,Kritis,Baik,3318,8,6244,1,rutin
ALL-NEW-AEROX,2023,10791,1,Baik,Baik,1227,3,10791,0,rutin
ALL-NEW-AEROX,2024,71,0,Kritis,Baik,5,8,71,0,rutin
LEXI,2018,29443,6,Kritis,Perlu Penggantian,4013,7,4907,3,repair
NMAX-NEO-S,2020,48900,4,Perlu Ganti,Perlu Penggantian,2091,3,12225,2,repair
MT-15,2024,0,0,Baik,Baik,0,3,0,0,rutin
FILANO-NEO,2018,39728,6,Baik,Perlu Penggantian,1571,4,6621,0,rutin
X-MAX-CONNEC,2020,52714,4,Kritis,Perlu Penggantian,4097,6,13178,3,repair
FILANO-NEO,2021,30273,3,Kritis,Perlu Penggantian,7520,12,10091,0,rutin
MT-15,2021,23889,3,Baik,Perlu Penyetelan,372,3,7963,1,rutin
FREE-GO-S,2018,59659,6,Baik,Perlu Penggantian,790,1,9943,1,repair
ALL-NEW-NMAX,2023,10181,1,Kritis,Baik,2436,11,10181,2,repair
ALL-NEW-AEROX,2020,50247,4,Perlu Ganti,Perlu Penggantian,2403,5,12561,4,repair
X-MAX-CONNEC,2022,19322,2,Baik,Perlu Penyetelan,1706,4,9661,0,rutin
X-MAX-CONNEC,2023,11126,1,Perlu Ganti,Baik,621,6,11126,0,rutin
NMAX-NEO-S,2021,32247,3,Kritis,Perlu Penggantian,2732,11,10749,4,repair
LEXI,2024,266,0,Baik,Baik,138,3,266,0,rutin
FREE-GO-S,2020,40845,4,Kritis,Perlu Penggantian,7414,12,10211,3,repair
LEXI,2020,31704,4,Kritis,Perlu Penggantian,3842,5,7926,3,repair
XSR 155,2019,61293,5,Perlu Ganti,Perlu Penggantian,2002,4,12258,2,repair
VIXION,2022,25120,2,Kritis,Perlu Penggantian,6354,9,12560,4,repair
FREE-GO-S,2023,6211,1,Kritis,Baik,3843,4,6211,0,rutin
X-MAX-CONNEC,2021,35361,3,Baik,Perlu Penggantian,196,2,11787,2,repair
FAZZIO-NEO-HY,2022,21154,2,Baik,Perlu Penyetelan,154,1,10577,1,repair
XSR 155,2022,19380,2,Kritis,Perlu Penyetelan,323,9,9690,1,repair
MIO,2024,171,0,Kritis,Baik,0,12,171,0,rutin
NMAX-NEO-S,2024,0,0,Perlu Ganti,Baik,0,5,0,1,repair
XSR 155,2021,29083,3,Perlu Ganti,Perlu Penggantian,2029,2,9694,2,repair
ALL-NEW-AEROX,2020,41754,4,Kritis,Perlu Penggantian,1571,9,10438,0,rutin
XSR 155,2018,69013,6,Kritis,Perlu Penggantian,2310,9,11502,4,repair
FREE-GO-S,2018,64157,6,Kritis,Perlu Penggantian,4979,7,10692,0,rutin
MT-15,2023,9952,1,Baik,Baik,283,3,9952,0,rutin
MIO,2023,9779,1,Perlu Ganti,Baik,2185,4,9779,0,rutin
MIO-M3 125,2020,42767,4,Kritis,Perlu Penggantian,8127,12,10691,2,repair
FAZZIO-NEO-HY,2022,21287,2,Kritis,Perlu Penyetelan,4072,8,10643,1,repair
XSR 155,2021,29964,3,Kritis,Perlu Penggantian,7599,9,9988,0,rutin
ALL-NEW-NMAX,2018,28803,6,Baik,Perlu Penggantian,535,2,4800,2,repair
FILANO-NEO,2021,19438,3,Baik,Perlu Penyetelan,1259,4,6479,0,rutin
MT-15,2021,22883,3,Kritis,Perlu Penyetelan,3283,5,7627,0,rutin
ALL-NEW-AEROX,2020,56734,4,Baik,Perlu Penggantian,808,1,14183,2,repair
MIO-M3 125,2021,22762,3,Baik,Perlu Penyetelan,1411,2,7587,0,rutin
VIXION,2018,74067,6,Baik,Perlu Penggantian,547,4,12344,2,repair
MT-15,2023,6924,1,Baik,Baik,907,4,6924,0,rutin
MIO,2020,42859,4,Kritis,Perlu Penggantian,4415,8,10714,3,repair
X-MAX-CONNEC,2021,26592,3,Kritis,Perlu Penggantian,5873,9,8864,3,repair
ALL-NEW-AEROX,2021,28650,3,Baik,Perlu Penggantian,1730,3,9550,0,rutin
MIO,2023,9398,1,Baik,Baik,451,2,9398,0,rutin
NMAX-NEO-S,2018,54188,6,Perlu Ganti,Perlu Penggantian,949,7,9031,2,repair
NMAX-NEO-S,2024,0,0,Baik,Baik,0,3,0,0,rutin
R15,2023,13923,1,Baik,Baik,744,1,13923,0,rutin
LEXI,2018,57186,6,Perlu Ganti,Perlu Penggantian,754,7,9531,2,repair
MIO,2018,33744,6,Perlu Ganti,Perlu Penggantian,287,5,5624,1,repair
VIXION,2021,32987,3,Kritis,Perlu Penggantian,7147,11,10995,2,repair
FILANO-NEO,2021,17642,3,Kritis,Perlu Penyetelan,5896,8,5880,0,rutin
FILANO-NEO,2021,14941,3,Baik,Perlu Penyetelan,705,3,4980,0,rutin
NMAX-NEO-S,2022,29760,2,Kritis,Perlu Penggantian,791,10,14880,2,repair
FREE-GO-S,2019,25422,5,Baik,Perlu Penggantian,555,1,5084,2,repair
XSR 155,2019,52583,5,Perlu Ganti,Perlu Penggantian,2408,5,10516,3,repair
