Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
12-06-2024,FJB/8811/SBY/PL/1656,SBY3930672,FREE-GO-S,2021,22565,Rutin,Kritis,Perlu Penyetelan,10,6523,3,0,7521
12-06-2024,FJB/4312/SBY/PL/7102,SBY8946264,FREE-GO-S,2020,32282,Repair,Kritis,Perlu Penggantian,11,7237,4,3,8070
12-06-2024,FJB/3762/SBY/PL/6322,SBY8304581,LEXI,2022,15969,Repair,Kritis,Perlu Penyetelan,7,3531,2,2,7984
12-06-2024,FJB/2095/SBY/PL/2152,SBY6671107,MIO,2018,45854,Repair,Baik,Perlu Penggantian,1,183,6,2,7642
12-06-2024,FJB/7919/SBY/PL/6209,SBY4035034,LEXI,2020,29072,Rutin,Baik,Perlu Penggantian,1,1214,4,0,7268
12-06-2024,FJB/6923/SBY/PL/9261,SBY4507074,MIO-M3 125,2022,17817,Rutin,Baik,Perlu Penyetelan,1,123,2,0,8908
12-06-2024,FJB/3454/SBY/PL/5522,SBY7775178,X-MAX-CONNEC,2021,34967,Repair,Baik,Perlu Penggantian,1,752,3,2,11655
12-06-2024,FJB/9430/SBY/PL/3462,SBY8979120,MIO,2020,32046,Repair,Kritis,Perlu Penggantian,11,4082,4,3,8011
13-06-2024,FJB/8240/SBY/PL/2163,SBY8122252,XSR 155,2023,12693,Rutin,Perlu Ganti,Baik,5,373,1,0,12693
13-06-2024,FJB/6064/SBY/PL/3604,SBY4432085,ALL-NEW-AEROX,2020,39396,Kupon Gratis III (TIGA),Kritis,Perlu Penggantian,9,3261,4,2,9849
13-06-2024,FJB/8378/SBY/PL/3491,SBY9136792,MIO,2022,13510,Rutin,Baik,Baik,3,1743,2,0,6755
13-06-2024,FJB/8804/SBY/PL/9423,SBY1793676,LEXI,2024,0,Repair,Kritis,Baik,10,0,0,2,0
13-06-2024,FJB/8196/SBY/PL/4981,SBY5301847,ALL-NEW-NMAX,2018,40041,Repair,Perlu Ganti,Perlu Penggantian,7,2395,6,1,6673
13-06-2024,FJB/2534/SBY/PL/3622,SBY4674476,FILANO-NEO,2022,14953,Jual Part,Kritis,Baik,10,1139,2,2,7476
13-06-2024,FJB/5894/SBY/PL/3655,SBY2622570,XSR 155,2019,57418,Kupon Gratis I (DUA),Baik,Perlu Penggantian,2,1014,5,1,11483
13-06-2024,FJB/3063/SBY/PL/9147,SBY1703451,ALL-NEW-NMAX,2023,8118,Kupon Gratis II (TIGA),Kritis,Baik,11,4162,1,1,8118
13-06-2024,FJB/4438/SBY/PL/8644,SBY3004677,LEXI,2023,6819,Jual Part,Baik,Baik,1,924,1,0,6819
13-06-2024,FJB/1090/SBY/PL/6575,SBY6318070,MIO,2021,23664,Repair,Kritis,Perlu Penyetelan,12,9504,3,1,7888
13-06-2024,FJB/2210/SBY/PL/1828,SBY2812966,XSR 155,2018,64427,Rutin,Perlu Ganti,Perlu Penggantian,3,2154,6,1,10737
14-06-2024,FJB/5071/SBY/PL/1057,SBY8969372,ALL-NEW-AEROX,2019,34158,Rutin,Kritis,Perlu Penggantian,8,2250,5,0,6831
14-06-2024,FJB/4195/SBY/PL/3469,SBY4437088,ALL-NEW-NMAX,2024,0,Rutin,Baik,Baik,3,0,0,0,0
14-06-2024,FJB/1865/SBY/PL/1428,SBY9183265,MIO,2022,19132,Rutin,Baik,Perlu Penyetelan,2,802,2,0,9566
14-06-2024,FJB/8679/SBY/PL/1325,SBY3456937,FAZZIO-NEO-HY,2024,75,Rutin,Baik,Baik,4,29,0,0,75
14-06-2024,FJB/7096/SBY/PL/2817,SBY4087849,MIO,2021,29909,Repair,Baik,Perlu Penggantian,1,86,3,2,9969
14-06-2024,FJB/7255/SBY/PL/4332,SBY9396563,NMAX-NEO-S,2021,43111,Rutin,Baik,Perlu Penggantian,2,655,3,0,14370
14-06-2024,FJB/3266/SBY/PL/1075,SBY2410478,MIO,2020,40064,Repair,Baik,Perlu Penggantian,2,763,4,2,10016
14-06-2024,FJB/3180/SBY/PL/7175,SBY9738484,MIO,2022,19485,Rutin,Baik,Perlu Penyetelan,1,222,2,0,9742
14-06-2024,FJB/5244/SBY/PL/4175,SBY6982106,XSR 155,2018,39741,Repair,Baik,Perlu Penggantian,1,224,6,2,6623
14-06-2024,FJB/8183/SBY/PL/5749,SBY8143792,X-MAX-CONNEC,2024,0,Rutin,Kritis,Baik,10,0,0,1,0
15-06-2024,FJB/4024/SBY/PL/9279,SBY1358369,MIO-M3 125,2018,59259,Rutin,Perlu Ganti,Perlu Penggantian,6,1613,6,0,9876
15-06-2024,FJB/9663/SBY/PL/7609,SBY9781181,LEXI,2021,27844,Repair,Kritis,Perlu Penggantian,9,2119,3,3,9281
15-06-2024,FJB/8740/SBY/PL/7350,SBY7676336,ALL-NEW-AEROX,2021,23486,Repair,Kritis,Perlu Penyetelan,11,4087,3,2,7828
15-06-2024,FJB/5302/SBY/PL/1074,SBY8251943,R15,2022,25266,Repair,Kritis,Perlu Penggantian,11,2646,2,3,12633
15-06-2024,FJB/5536/SBY/PL/8467,SBY2059861,ALL-NEW-AEROX,2023,10795,Kupon Gratis II (TIGA),Perlu Ganti,Baik,6,1099,1,0,10795
15-06-2024,FJB/8498/SBY/PL/7750,SBY4564222,MT-15,2024,0,Repair,Kritis,Baik,10,0,0,1,0
15-06-2024,FJB/4599/SBY/PL/7460,SBY1686528,XSR 155,2023,10824,Rutin,Kritis,Baik,11,1172,1,0,10824
16-06-2024,FJB/1375/SBY/PL/5503,SBY3980865,XSR 155,2018,55176,Repair,Perlu Ganti,Perlu Penggantian,2,2216,6,2,9196
16-06-2024,FJB/1200/SBY/PL/5067,SBY3519608,X-MAX-CONNEC,2020,55301,Repair,Kritis,Perlu Penggantian,11,290,4,3,13825
16-06-2024,FJB/7950/SBY/PL/7810,SBY4190708,MIO-M3 125,2019,38489,Repair,Baik,Perlu Penggantian,1,189,5,1,7697
16-06-2024,FJB/5139/SBY/PL/3840,SBY5356392,ALL-NEW-NMAX,2024,137,Rutin,Baik,Baik,4,27,0,0,137
16-06-2024,FJB/9871/SBY/PL/7284,SBY7882805,ALL-NEW-NMAX,2019,35289,Repair,Kritis,Perlu Penggantian,3,3023,5,3,7057
17-06-2024,FJB/8488/SBY/PL/5500,SBY2415067,X-MAX-CONNEC,2023,14227,Repair,Kritis,Baik,8,4044,1,1,14227
17-06-2024,FJB/1192/SBY/PL/8792,SBY2929811,MT-15,2024,215,Rutin,Perlu Ganti,Baik,7,185,0,0,215
17-06-2024,FJB/2574/SBY/PL/2315,SBY5929585,FREE-GO-S,2019,43008,Repair,Baik,Perlu Penggantian,1,429,5,1,8601
17-06-2024,FJB/8856/SBY/PL/7765,SBY5795473,MIO,2022,24971,Rutin,Perlu Ganti,Perlu Penyetelan,5,1848,2,0,12485
17-06-2024,FJB/4822/SBY/PL/9292,SBY8272300,LEXI,2024,83,Kupon Gratis I (DUA),Perlu Ganti,Baik,6,57,0,0,83
17-06-2024,FJB/6487/SBY/PL/5878,SBY2363776,X-MAX-CONNEC,2023,13697,Rutin,Perlu Ganti,Baik,4,1977,1,0,13697
17-06-2024,FJB/8040/SBY/PL/2194,SBY7439843,FREE-GO-S,2020,42702,Repair,Kritis,Perlu Penggantian,8,4890,4,3,10675
18-06-2024,FJB/8582/SBY/PL/6732,SBY4066838,NMAX-NEO-S,2019,57915,Rutin,Perlu Ganti,Perlu Penggantian,5,10,5,0,11583
18-06-2024,FJB/3564/SBY/PL/2231,SBY1431256,NMAX-NEO-S,2021,22505,Repair,Kritis,Perlu Penyetelan,10,2064,3,3,7501
18-06-2024,FJB/8261/SBY/PL/7418,SBY3378922,FAZZIO-NEO-HY,2024,137,Rutin,Perlu Ganti,Baik,5,104,0,0,137
18-06-2024,FJB/5436/SBY/PL/8232,SBY3007279,MIO,2021,28032,Repair,Kritis,Perlu Penggantian,11,6996,3,4,9344
18-06-2024,FJB/6674/SBY/PL/2582,SBY6437264,MT-15,2024,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
18-06-2024,FJB/6301/SBY/PL/6434,SBY6777781,NMAX-NEO-S,2019,56546,Repair,Baik,Perlu Penggantian,3,862,5,2,11309
18-06-2024,FJB/8368/SBY/PL/7501,SBY3108869,MIO,2024,107,Rutin,Baik,Baik,1,72,0,0,107
19-06-2024,FJB/9602/SBY/PL/7107,SBY8795690,ALL-NEW-NMAX,2023,10489,Rutin,Baik,Baik,4,408,1,0,10489
19-06-2024,FJB/4498/SBY/PL/7270,SBY9536595,ALL-NEW-NMAX,2020,41168,Repair,Kritis,Perlu Penggantian,11,6070,4,3,10292
19-06-2024,FJB/7719/SBY/PL/5103,SBY3949521,FREE-GO-S,2023,10203,Rutin,Baik,Baik,3,1188,1,0,10203
19-06-2024,FJB/8911/SBY/PL/7362,SBY1465156,MIO,2018,71934,Repair,Perlu Ganti,Perlu Penggantian,6,917,6,2,11989
20-06-2024,FJB/8098/SBY/PL/7540,SBY1374481,MIO,2019,50695,Repair,Kritis,Perlu Penggantian,9,1003,5,2,10139
20-06-2024,FJB/8507/SBY/PL/6114,SBY7826272,FILANO-NEO,2024,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
20-06-2024,FJB/6295/SBY/PL/3715,SBY7384943,ALL-NEW-NMAX,2024,0,Repair,Kritis,Baik,9,0,0,2,0
20-06-2024,FJB/7953/SBY/PL/9531,SBY2716239,ALL-NEW-NMAX,2019,48242,Rutin,Baik,Perlu Penggantian,4,253,5,0,9648
20-06-2024,FJB/6981/SBY/PL/4597,SBY5628121,LEXI,2023,5973,Rutin,Perlu Ganti,Baik,5,1400,1,0,5973
21-06-2024,FJB/5307/SBY/PL/9388,SBY9763535,MT-15,2023,11746,Kupon Gratis II (TIGA),Baik,Baik,1,45,1,0,11746
21-06-2024,FJB/9509/SBY/PL/6331,SBY4078407,MIO,2022,23060,Rutin,Baik,Perlu Penyetelan,4,1044,2,0,11530
21-06-2024,FJB/6520/SBY/PL/2499,SBY5012940,XSR 155,2024,0,Repair,Kritis,Baik,8,0,0,2,0
21-06-2024,FJB/2385/SBY/PL/5372,SBY9068429,MIO,2024,122,Rutin,Baik,Baik,2,40,0,0,122
21-06-2024,FJB/3605/SBY/PL/6470,SBY7840449,LEXI,2024,335,Rutin,Baik,Baik,2,154,0,0,335
22-06-2024,FJB/5143/SBY/PL/9250,SBY2044769,ALL-NEW-AEROX,2022,13852,Repair,Kritis,Baik,9,7697,2,1,6926
22-06-2024,FJB/9879/SBY/PL/9831,SBY5615553,ALL-NEW-AEROX,2024,0,Kupon Gratis II (TIGA),Kritis,Baik,8,0,0,1,0
22-06-2024,FJB/1183/SBY/PL/4837,SBY1577096,ALL-NEW-NMAX,2024,71,Repair,Kritis,Baik,9,49,0,1,71
22-06-2024,FJB/4536/SBY/PL/8865,SBY7806786,FREE-GO-S,2020,36521,Rutin,Kritis,Perlu Penggantian,8,6654,4,0,9130
22-06-2024,FJB/2177/SBY/PL/8916,SBY8458936,MT-15,2019,64796,Repair,Kritis,Perlu Penggantian,8,4857,5,2,12959
22-06-2024,FJB/7569/SBY/PL/7007,SBY2653430,FREE-GO-S,2018,62313,Rutin,Perlu Ganti,Perlu Penggantian,5,2512,6,0,10385
22-06-2024,FJB/5568/SBY/PL/7807,SBY8821322,MIO,2022,13827,Rutin,Baik,Baik,1,639,2,0,6913
22-06-2024,FJB/8354/SBY/PL/4757,SBY7183022,R15,2018,65529,Rutin,Baik,Perlu Penggantian,1,101,6,0,10921
22-06-2024,FJB/5132/SBY/PL/9499,SBY8535545,R15,2023,10772,Repair,Kritis,Baik,6,3552,1,2,10772
23-06-2024,FJB/3598/SBY/PL/4460,SBY6047372,NMAX-NEO-S,2019,77083,Repair,Perlu Ganti,Perlu Penggantian,5,1567,5,4,15416
23-06-2024,FJB/9061/SBY/PL/2569,SBY6098689,ALL-NEW-NMAX,2019,37985,Repair,Baik,Perlu Penggantian,4,566,5,1,7597
23-06-2024,FJB/6444/SBY/PL/7528,SBY1647170,LEXI,2019,41034,Rutin,Kritis,Perlu Penggantian,12,1357,5,0,8206
23-06-2024,FJB/3654/SBY/PL/1204,SBY8968429,FILANO-NEO,2020,39734,Repair,Kritis,Perlu Penggantian,7,3264,4,2,9933
23-06-2024,FJB/6441/SBY/PL/3493,SBY6271385,ALL-NEW-AEROX,2022,27680,Repair,Perlu Ganti,Perlu Penggantian,5,1017,2,1,13840
23-06-2024,FJB/6542/SBY/PL/6189,SBY1547974,ALL-NEW-NMAX,2020,36772,Repair,Perlu Ganti,Perlu Penggantian,5,109,4,2,9193
24-06-2024,FJB/5610/SBY/PL/8659,SBY7449495,NMAX-NEO-S,2023,10508,Repair,Kritis,Baik,11,3209,1,2,10508
24-06-2024,FJB/9704/SBY/PL/8255,SBY3261815,ALL-NEW-AEROX,2020,54817,Repair,Kritis,Perlu Penggantian,11,2262,4,2,13704
24-06-2024,FJB/5284/SBY/PL/3655,SBY1902921,FILANO-NEO,2022,20382,Repair,Kritis,Perlu Penyetelan,8,6252,2,4,10191
24-06-2024,FJB/2306/SBY/PL/4769,SBY4981331,ALL-NEW-NMAX,2022,13434,Kupon Gratis I (DUA),Baik,Baik,1,794,2,0,6717
24-06-2024,FJB/6045/SBY/PL/1845,SBY5025411,NMAX-NEO-S,2021,38989,Rutin,Baik,Perlu Penggantian,1,304,3,0,12996
24-06-2024,FJB/9875/SBY/PL/3063,SBY5776079,LEXI,2023,10684,Repair,Kritis,Baik,11,252,1,2,10684
24-06-2024,FJB/7181/SBY/PL/5523,SBY3829863,FAZZIO-NEO-HY,2024,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
24-06-2024,FJB/6228/SBY/PL/5952,SBY9434076,FREE-GO-S,2019,40079,Repair,Kritis,Perlu Penggantian,11,248,5,3,8015
24-06-2024,FJB/9147/SBY/PL/3118,SBY4137017,ALL-NEW-NMAX,2023,9176,Rutin,Baik,Baik,2,925,1,0,9176
24-06-2024,FJB/2931/SBY/PL/9127,SBY9223243,FREE-GO-S,2019,51011,Repair,Kritis,Perlu Penggantian,10,6040,5,3,10202
24-06-2024,FJB/4999/SBY/PL/8830,SBY7457170,MIO,2020,37626,Repair,Perlu Ganti,Perlu Penggantian,5,390,4,1,9406
24-06-2024,FJB/7923/SBY/PL/6910,SBY7185140,R15,2020,28120,Rutin,Baik,Perlu Penggantian,1,653,4,0,7030
24-06-2024,FJB/5635/SBY/PL/9206,SBY8342315,FREE-GO-S,2020,22950,Repair,Kritis,Perlu Penggantian,11,1495,4,3,5737
25-06-2024,FJB/3821/SBY/PL/6404,SBY4448248,ALL-NEW-NMAX,2019,52746,Repair,Kritis,Perlu Penggantian,10,8157,5,2,10549
25-06-2024,FJB/8535/SBY/PL/5577,SBY8471778,NMAX-NEO-S,2020,54487,Repair,Perlu Ganti,Perlu Penggantian,5,2487,4,2,13621
25-06-2024,FJB/6976/SBY/PL/2544,SBY2364647,XSR 155,2019,37273,Repair,Baik,Perlu Penggantian,4,1779,5,1,7454
25-06-2024,FJB/5255/SBY/PL/9660,SBY3561290,LEXI,2021,25054,Repair,Perlu Ganti,Perlu Penggantian,3,2551,3,1,8351
25-06-2024,FJB/1666/SBY/PL/9161,SBY1844624,XSR 155,2019,56706,Repair,Kritis,Perlu Penggantian,10,1922,5,2,11341
25-06-2024,FJB/7338/SBY/PL/3445,SBY2818719,ALL-NEW-NMAX,2018,33748,Repair,Kritis,Perlu Penggantian,4,3295,6,4,5624
25-06-2024,FJB/4624/SBY/PL/2427,SBY3914059,ALL-NEW-AEROX,2019,45979,Repair,Kritis,Perlu Penggantian,6,4009,5,3,9195
25-06-2024,FJB/9607/SBY/PL/7256,SBY5363431,X-MAX-CONNEC,2022,23948,Rutin,Baik,Perlu Penyetelan,1,597,2,0,11974
25-06-2024,FJB/4924/SBY/PL/3806,SBY6853318,ALL-NEW-AEROX,2019,72105,Repair,Kritis,Perlu Penggantian,7,4800,5,2,14421
26-06-2024,FJB/2784/SBY/PL/1915,SBY6438099,MIO,2021,36125,Rutin,Kritis,Perlu Penggantian,12,6776,3,0,12041
26-06-2024,FJB/2110/SBY/PL/6198,SBY8276939,NMAX-NEO-S,2021,28255,Repair,Kritis,Perlu Penggantian,6,3023,3,4,9418
26-06-2024,FJB/4667/SBY/PL/8451,SBY1301590,ALL-NEW-AEROX,2020,47280,Repair,Perlu Ganti,Perlu Penggantian,4,2959,4,2,11820
26-06-2024,FJB/1401/SBY/PL/7750,SBY1961333,FREE-GO-S,2018,57732,Repair,Kritis,Perlu Penggantian,6,3624,6,3,9622
26-06-2024,FJB/5144/SBY/PL/4314,SBY7665519,ALL-NEW-NMAX,2022,13872,Rutin,Baik,Baik,1,114,2,0,6936
26-06-2024,FJB/8479/SBY/PL/7890,SBY9783401,FAZZIO-NEO-HY,2022,12860,Rutin,Perlu Ganti,Baik,5,1771,2,0,6430
26-06-2024,FJB/8411/SBY/PL/1195,SBY1542716,ALL-NEW-NMAX,2018,52026,Kupon Gratis III (TIGA),Kritis,Perlu Penggantian,10,7003,6,2,8671
26-06-2024,FJB/1380/SBY/PL/7396,SBY2186896,FILANO-NEO,2020,30487,Rutin,Kritis,Perlu Penggantian,10,1934,4,0,7621
26-06-2024,FJB/1655/SBY/PL/2560,SBY7456015,ALL-NEW-NMAX,2023,6379,Rutin,Perlu Ganti,Baik,7,1038,1,0,6379
27-06-2024,FJB/2474/SBY/PL/3980,SBY7459039,FREE-GO-S,2020,26334,Repair,Kritis,Perlu Penggantian,7,5280,4,2,6583
27-06-2024,FJB/9549/SBY/PL/6321,SBY8797183,MIO,2022,24157,Rutin,Baik,Perlu Penyetelan,4,75,2,0,12078
27-06-2024,FJB/6408/SBY/PL/3182,SBY8977782,FILANO-NEO,2023,5836,Rutin,Baik,Baik,2,24,1,0,5836
27-06-2024,FJB/8600/SBY/PL/3412,SBY7694540,LEXI,2023,9649,Rutin,Baik,Baik,3,489,1,0,9649
27-06-2024,FJB/2582/SBY/PL/2088,SBY9345804,FAZZIO-NEO-HY,2022,11997,Rutin,Baik,Baik,4,1081,2,0,5998
27-06-2024,FJB/7967/SBY/PL/5497,SBY2584738,MT-15,2019,65879,Rutin,Kritis,Perlu Penggantian,9,905,5,1,13175
27-06-2024,FJB/9747/SBY/PL/5912,SBY1804294,ALL-NEW-NMAX,2023,10183,Rutin,Kritis,Baik,11,1644,1,0,10183
27-06-2024,FJB/1241/SBY/PL/1243,SBY6980770,NMAX-NEO-S,2018,69000,Repair,Kritis,Perlu Penggantian,12,3353,6,2,11500
28-06-2024,FJB/1839/SBY/PL/7980,SBY8250120,MIO,2024,0,Rutin,Kritis,Baik,9,0,0,0,0
28-06-2024,FJB/7139/SBY/PL/4898,SBY6422676,LEXI,2021,21120,Rutin,Kritis,Perlu Penyetelan,9,4312,3,0,7040
28-06-2024,FJB/8386/SBY/PL/6918,SBY1143130,VIXION,2022,13162,Rutin,Baik,Baik,3,180,2,0,6581
28-06-2024,FJB/5393/SBY/PL/1136,SBY7300291,VIXION,2019,61808,Repair,Kritis,Perlu Penggantian,10,4998,5,3,12361
28-06-2024,FJB/6212/SBY/PL/3230,SBY9362404,ALL-NEW-AEROX,2021,23624,Kupon Gratis I (DUA),Perlu Ganti,Perlu Penyetelan,6,216,3,1,7874
28-06-2024,FJB/1889/SBY/PL/8802,SBY7163823,NMAX-NEO-S,2018,64946,Repair,Baik,Perlu Penggantian,2,438,6,1,10824
29-06-2024,FJB/5736/SBY/PL/4140,SBY7370092,LEXI,2024,0,Rutin,Kritis,Baik,11,0,0,0,0
29-06-2024,FJB/2839/SBY/PL/4721,SBY2395436,LEXI,2023,10307,Repair,Kritis,Baik,8,5087,1,2,10307
29-06-2024,FJB/5105/SBY/PL/9260,SBY9833062,VIXION,2023,10707,Kupon Gratis I (DUA),Baik,Baik,2,547,1,0,10707
29-06-2024,FJB/2120/SBY/PL/6396,SBY6829931,ALL-NEW-AEROX,2021,23531,Repair,Kritis,Perlu Penyetelan,8,7156,3,1,7843
29-06-2024,FJB/3892/SBY/PL/5753,SBY8214646,LEXI,2023,4884,Rutin,Perlu Ganti,Baik,6,2726,1,0,4884
30-06-2024,FJB/3821/SBY/PL/4475,SBY7351170,X-MAX-CONNEC,2021,45491,Repair,Kritis,Perlu Penggantian,11,7727,3,3,15163
30-06-2024,FJB/9079/SBY/PL/6399,SBY6622536,XSR 155,2021,33118,Repair,Perlu Ganti,Perlu Penggantian,3,2377,3,1,11039
30-06-2024,FJB/1483/SBY/PL/4322,SBY3997015,ALL-NEW-AEROX,2023,13801,Rutin,Perlu Ganti,Baik,5,2178,1,0,13801
30-06-2024,FJB/2619/SBY/PL/4211,SBY6610405,ALL-NEW-AEROX,2019,65707,Repair,Kritis,Perlu Penggantian,7,4447,5,3,13141
30-06-2024,FJB/5883/SBY/PL/3062,SBY3391162,MIO-M3 125,2019,53192,Repair,Perlu Ganti,Perlu Penggantian,2,1821,5,1,10638
30-06-2024,FJB/3425/SBY/PL/3696,SBY3435160,R15,2023,10246,Rutin,Baik,Baik,3,1361,1,0,10246
30-06-2024,FJB/8179/SBY/PL/8893,SBY7056223,MIO,2023,8554,Rutin,Perlu Ganti,Baik,5,1340,1,0,8554
01-07-2024,FJB/9664/SBY/PL/8450,SBY8611635,MIO,2021,22573,Rutin,Baik,Perlu Penyetelan,3,359,3,0,7524
01-07-2024,FJB/9345/SBY/PL/2018,SBY8047806,NMAX-NEO-S,2024,81,Rutin,Baik,Baik,4,7,0,0,81
01-07-2024,FJB/3846/SBY/PL/5595,SBY8339430,ALL-NEW-AEROX,2024,0,Repair,Kritis,Baik,9,0,0,2,0
01-07-2024,FJB/8547/SBY/PL/9407,SBY5185523,MIO-M3 125,2024,96,Rutin,Baik,Baik,4,75,0,0,96
01-07-2024,FJB/6826/SBY/PL/1877,SBY2274606,FAZZIO-NEO-HY,2018,57584,Repair,Kritis,Perlu Penggantian,11,530,6,2,9597
02-07-2024,FJB/5560/SBY/PL/2285,SBY9704818,ALL-NEW-AEROX,2022,14552,Rutin,Perlu Ganti,Baik,3,2769,2,0,7276
02-07-2024,FJB/9723/SBY/PL/6222,SBY7357597,NMAX-NEO-S,2018,84175,Repair,Kritis,Perlu Penggantian,12,2634,6,4,14029
02-07-2024,FJB/5256/SBY/PL/7124,SBY3513242,FREE-GO-S,2023,5357,Kupon Gratis I (DUA),Baik,Baik,2,1599,1,0,5357
02-07-2024,FJB/2288/SBY/PL/2709,SBY3629810,R15,2018,52571,Repair,Perlu Ganti,Perlu Penggantian,3,2569,6,2,8761
02-07-2024,FJB/6945/SBY/PL/9180,SBY2840787,MIO-M3 125,2022,12230,Kupon Gratis I (DUA),Baik,Baik,4,1690,2,0,6115
02-07-2024,FJB/6566/SBY/PL/2732,SBY2347621,ALL-NEW-AEROX,2021,29021,Repair,Baik,Perlu Penggantian,1,1417,3,3,9673
02-07-2024,FJB/7287/SBY/PL/7820,SBY1969245,FILANO-NEO,2022,20908,Rutin,Kritis,Perlu Penyetelan,9,1146,2,1,10454
02-07-2024,FJB/5325/SBY/PL/2396,SBY7405267,FREE-GO-S,2023,5935,Rutin,Kritis,Baik,12,4656,1,0,5935
02-07-2024,FJB/6040/SBY/PL/3911,SBY5717580,NMAX-NEO-S,2019,62122,Rutin,Kritis,Perlu Penggantian,9,2617,5,0,12424
02-07-2024,FJB/8923/SBY/PL/6861,SBY6048174,FREE-GO-S,2022,19008,Rutin,Baik,Perlu Penyetelan,1,1141,2,1,9504
03-07-2024,FJB/9357/SBY/PL/7012,SBY4172967,XSR 155,2020,39834,Rutin,Perlu Ganti,Perlu Penggantian,6,2955,4,1,9958
03-07-2024,FJB/6399/SBY/PL/8812,SBY4881794,MIO,2024,31,Rutin,Baik,Baik,2,26,0,0,31
03-07-2024,FJB/1082/SBY/PL/5486,SBY6510226,FREE-GO-S,2021,28045,Rutin,Perlu Ganti,Perlu Penggantian,7,1672,3,0,9348
03-07-2024,FJB/8352/SBY/PL/2491,SBY1710935,NMAX-NEO-S,2019,75320,Rutin,Baik,Perlu Penggantian,1,259,5,0,15064
04-07-2024,FJB/3427/SBY/PL/7999,SBY7176380,MIO-M3 125,2023,10243,Rutin,Kritis,Baik,10,4958,1,0,10243
04-07-2024,FJB/9448/SBY/PL/1830,SBY3628280,ALL-NEW-AEROX,2021,30074,Repair,Baik,Perlu Penggantian,1,62,3,2,10024
04-07-2024,FJB/6300/SBY/PL/4729,SBY9493073,NMAX-NEO-S,2021,28267,Repair,Kritis,Perlu Penggantian,10,3245,3,4,9422
04-07-2024,FJB/5082/SBY/PL/9447,SBY2082976,X-MAX-CONNEC,2022,23017,Repair,Kritis,Perlu Penyetelan,12,5196,2,2,11508
05-07-2024,FJB/6455/SBY/PL/1603,SBY7065585,MIO,2020,39752,Repair,Kritis,Perlu Penggantian,9,4319,4,3,9938
05-07-2024,FJB/5353/SBY/PL/4367,SBY3203745,FAZZIO-NEO-HY,2023,7829,Repair,Kritis,Baik,11,3899,1,2,7829
05-07-2024,FJB/7864/SBY/PL/2605,SBY3887461,ALL-NEW-AEROX,2022,20637,Repair,Kritis,Perlu Penyetelan,5,3090,2,2,10318
05-07-2024,FJB/4419/SBY/PL/1520,SBY3185972,MIO,2018,35007,Repair,Perlu Ganti,Perlu Penggantian,6,850,6,1,5834
05-07-2024,FJB/7971/SBY/PL/4550,SBY1836729,FILANO-NEO,2024,0,Rutin,Baik,Baik,4,0,0,0,0
05-07-2024,FJB/1996/SBY/PL/8044,SBY1609520,MT-15,2023,8586,Rutin,Perlu Ganti,Baik,5,2,1,0,8586
05-07-2024,FJB/3588/SBY/PL/8300,SBY9776829,ALL-NEW-NMAX,2024,0,Repair,Kritis,Baik,11,0,0,1,0
06-07-2024,FJB/2073/SBY/PL/6191,SBY5575377,FAZZIO-NEO-HY,2020,35804,Repair,Perlu Ganti,Perlu Penggantian,3,2580,4,2,8951
06-07-2024,FJB/6075/SBY/PL/6362,SBY3125651,VIXION,2018,53127,Repair,Baik,Perlu Penggantian,1,1049,6,2,8854
06-07-2024,FJB/3465/SBY/PL/5998,SBY6936823,MIO-M3 125,2022,18706,Rutin,Perlu Ganti,Perlu Penyetelan,7,733,2,0,9353
06-07-2024,FJB/2997/SBY/PL/5733,SBY2570108,MIO,2023,7195,Rutin,Perlu Ganti,Baik,7,368,1,0,7195
06-07-2024,FJB/1558/SBY/PL/4171,SBY6651662,XSR 155,2023,11395,Rutin,Perlu Ganti,Baik,6,1063,1,0,11395
07-07-2024,FJB/2794/SBY/PL/7045,SBY3379591,ALL-NEW-NMAX,2019,41192,Repair,Kritis,Perlu Penggantian,7,5009,5,4,8238
07-07-2024,FJB/4448/SBY/PL/5363,SBY6206313,MT-15,2020,36416,Rutin,Baik,Perlu Penggantian,2,557,4,0,9104
07-07-2024,FJB/9185/SBY/PL/1571,SBY7496394,FREE-GO-S,2020,40944,Repair,Kritis,Perlu Penggantian,10,1323,4,4,10236
07-07-2024,FJB/7091/SBY/PL/3509,SBY4259846,FREE-GO-S,2022,10152,Repair,Kritis,Baik,5,3248,2,1,5076
07-07-2024,FJB/6207/SBY/PL/6145,SBY8157947,NMAX-NEO-S,2023,6966,Rutin,Perlu Ganti,Baik,7,1170,1,0,6966
07-07-2024,FJB/8663/SBY/PL/7298,SBY3551037,MIO,2021,33536,Repair,Baik,Perlu Penggantian,3,1700,3,1,11178
07-07-2024,FJB/7836/SBY/PL/7844,SBY3287312,ALL-NEW-NMAX,2021,28155,Rutin,Perlu Ganti,Perlu Penggantian,7,2444,3,0,9385
